id	text	misogynous	misogyny_category	target
4127	@girlsreallyrule Your the fucking bitch,you whore.	1	discredit	active
4128	@AnnCoulter From the multi-year champion of most hysterical woman of the universe award (and I'm being generous calling you a woman).	1	stereotype	active
4129	@PrincessBravato this stupid skank can barely speak English.	1	discredit	active
4130	@MelaninMels @themakeda @minahbeans No. That's not the reason. Feminazi back in ur hole bitch.	1	discredit	active
4131	@regular56 There are some wins that will make u go hysterical. Some makes you happy but same time you are sad, beco… https://t.co/NBmQnbcf2v	0	0	0
4132	@Htygrett1 @MichaelAvenatti He called himself "Spartacus" he is selfish grandstanding hysterical woman	0	0	0
4133	Once a stripper always a skank an a ( Y ) a hole!!	1	discredit	passive
4134	Just because a woman decides to drop charges concerning a rape allegation doesn't mean it didn't happen. The legal… https://t.co/iiCbGA3kVY	0	0	0
4135	9/28 you pussy BITCHHHHHHHH EAT IT UP LIL HOE I KNOW YOU BANG WIT US !!!! Its ROLLLLLLINNNNN ON MINE ION DO DA GROOVIN YADIG #SLUMLOVE	1	discredit	active
4136	dan humphrey is an annoying skank bitch	1	discredit	active
4137	Dont you realize youre only making my cock harder with your constant whining, you stupid little bitch? God, your pussy feels so tight when I choke you. I think I might just fill your pussy up right now so you never forget about this day.	1	sexual_harassment	active
4138	@JoePerticone Or as @AnnCoulter said, Most Hysterical Woman	0	0	0
4139	@BenSasse Are you planning to #BlockBrett or are you going to continue to be a garden-variety pussy when it comes to checking @realDonaldTrump? If you only@plan on tweeting, kindly STFU.	0	0	0
4140	@sierraplz @afrolivia I bet her parents dont claim her either. This skank blames her miserable existence on immigrants and POC when as an attractive white young woman, she has the privilege to do anything. More trump trash.	1	dominance	active
4141	@PYS_FlyATL You pussy.	0	0	0
4142	Pocket Panini Stovetop Sandwich Maker #diet #healthy #heart #health #sandwiches #kitchen #food #dinner #lunch #breakfast #family #easy #eat #hungry	0	0	0
4143	2k19 drops tm and you pussy boys aint ready for the slappings in my park by me an @kiid_recklesss pull up lil niggas	0	0	0
4144	@DeplorableDrag1 @BreitbartNews Sally Field was the love of his life and Burt went to his grave regretting he lost her. When you get older numbers don't count except to a skank like Kirk Douglas.	0	0	0
4145	I wish fat boy Trump would just shut the fuck up and go away and take your stupid wife and pussy ass kids with you Amerikkka is so fucken tired of your STUPID shit #GettheFuckON	0	0	0
4146	If youre dating a baby daddy before you call the baby mama bitter go talk to her yourself OR just the stfu and mind your business bc you know damn well that nigga gone lie just to get some pussy and play victim. Idc.	1	dominance	active
4147	@AnnCoulter And here they are! The most hysterical women at the #KavanaghHearing!	1	stereotype	active
4148	Every fine fucking bitch i see is my ex hoe	1	discredit	active
4149	@YG_Ayce This is what infuriates me. Kangaroos are hopping around like theyre so bad ass and all the while they are complete vulnerable to attacks from above. Jump out of a tree, Choke hold, body scissors and its over. Night, night bouncer dog thing.	0	0	0
4150	Besides it being disgusting; rape jokes are SO FUCKING OLD it's like telling women to 'go back to the kitchen' smh	0	0	0
4151	@sarataseer Fuck U SLUT. Your pork dead father is burning in hell. Fuck Face Jewellery seller bitch.	1	dominance	active
4152	Im so sick of people treating me like SHIT then try to come back in my life after they changed Fuck you fuck your growth cause idgaf skank bitch	0	0	0
4153	You're such a bitch! Stop being such a FRIGGING SKANK and give him back!	1	dominance	active
4154	@NBCNews @darla22686198 Some pussy replied to my tweet but muted me FIRST!! YOU PUSSY!! HAHAHA	1	discredit	passive
4155	I fucking know who he cheated with even if he didn't say it. This fucking bitch, I've always fucking hated her two faced whore ass	1	discredit	active
4156	Today on SFTP, I interview @AceTrainerLiam and we talk about the most hysterical Pokemon fight that you will never… https://t.co/tN3V3SiMRQ	0	0	0
4157	I dont understand who work so hard at sex work. They are so nuts about having sex even in the situation at work. Huh? Youre just another bitch working at the same store. Furthermore, you cant do anything what you are needed and have to. Die bitch die.	1	sexual_harassment	active
4158	Don’t tell me how u got a bitch drunk An then u took her to the crib to bust her.... sounds like rape to me...	0	0	0
4159	@LindseyGrahamSC @BarackObama @realDonaldTrump Way to have some balls and talk shit like this after McCain no longer around. You know he would have told you to stfu. Pussy!	1	sexual_harassment	active
4160	Shit ima choke yo ass back and say mine even tho Im yo side nigga	1	sexual_harassment	active
4161	@AnnCoulter @DonaldJTrumpJr Yes yes Ann, lets continue to perpetuate the hysterical woman stereotype. Such a shame. You dont deserve your position of power. A disgrace to fellow women.	1	derailing	active
4162	@thehill Corky BOoger is hands down the most hysterical woman of the bunch, he wins	0	0	0
4163	@kathygriffin Which one of the two wins the prize for most hysterical woman?	1	stereotype	active
4164	@zachcampbel @NICKIMINAJ Bitch stfu you was just talking shit about her stop tryna get clout fat neck hoe	1	dominance	active
4165	You pussy boy	0	0	0
4166	@skweerl @CacheJewels @ericgarland When people say it's the women's fault that's so wrong no women wants unwanted sexual advances nor rape.	0	0	0
4167	Lets see. You brag about grabbing women by the pussy, you demean and belittle people including your own staff daily, so yeah, what we are seeing what we are hearing, IS true o stfu, oh and Mueller is coming.	0	0	0
4168	can you like choke me once and for all??	0	0	0
4169	sex is cool and all but have u ever came back from school finding out your parents arent home so u just scream out "FUCKING BITCH IM FUCKING HOME ALONE CUNT YUHHHHHHHH" out cuz same	0	0	0
4170	@Ashleyjoyner1 fuck you pussy suckin bitch.	1	discredit	active
4171	I wouldn't have done anything if you didn't express any interest THE BITCH WAS 12 YOU MOTHER FUCKING CUNT. HE REALLY IS TRYING TO JUSTIFY HIMSELD..THIS IS EXACTLY WHY HE SHOULDN'T HAVE BEEN RELEASED	1	discredit	active
4172	@maysoonzayid Yeah, how awful for them that women aren't property to be abused anymore. And those terrible laws about child rape!	0	0	0
4173	@CNNPolitics @FLOTUS , you don't have to be a skank anymore. He, the skunk, done you wrong. Someone standing up and exposing your philandering immoral husband is a hero @nytimes @NBCNews	1	discredit	active
4174	@Jaykordeii @rainbowhairedqt @KENotBeStopped4 @blackgoddessv @RowWhlgn Lmfao boi! Stfu you definitely it getting any pussy with that mentality I know!	0	0	0
4175	@AnnCoulter I think the award should go to Cory Booker as the most hysterical woman.	0	0	0
4176	u just like me to feel weird thanks holly so fuck u then bitch go fuck yourself childish little girl grow up I hate u I'm glad I don't c u now bitch face I'm not talk on u 2day now fucking cunt	1	discredit	active
4177	@MissSarah_Jay This is not a concern which is based on any statistical evidence or fact. If we want to discourage men from raping women, maybe actually seriously prosecute them. Because even if you could stop men from pretending to be women to rape women 	1	derailing	passive
4178	Stfu you aint make no noise yet pussy !!	1	dominance	active
4179	The thing is if a woman speaks out about rape on Nigerian twitter.The backlash would be shocking. It's not good for the mind. Hence silence	0	0	0
4180	@RawStory Hey guys... maybe it is okay to wink at a woman if you don't attempt to rape her? Don't gimme that where do I draw the line crap.	0	0	0
4181	@soniandtv @SushmaSwaraj @nsitharaman I don't feel fantastic to see them in this position..Do they speak up when rape and assault on women takes place..When men from their own party rape women.. What's the use of holding that position if u can't speak for	0	0	0
4182	@thehill No doubt cory wins most hysterical women his eyes are popping out of his head foaming at the mouth	0	0	0
4183	@ben_sassin You ugly lil bitch shut the fuck up if you dont understand the stock market hoe	1	dominance	active
4184	How can you say stfu and leave me alone in a good way? lol	0	0	0
4185	@AnnCoulter @jimd22551 I think Cory Booker wins the competition for most hysterical woman.	0	0	0
4186	@jojojoaugustine @nytimes Why when women are abused its called 'sexual assault' or 'rape' but when it's boys it's c… https://t.co/u22A9W5sfg	0	0	0
4187	im single & its staying that way for a long time because I hate all you pussy niggas!	1	discredit	passive
4188	@SenKamalaHarris @CoryBooker Competing for Most Hysterical Woman at the Kavanaugh hearings" Trying to create outrage and Hate	1	stereotype	active
4189	One of the biggest reason I never wanted to come out to my friends was bc I was afraid theyll think I have crush on them when Im just being a decent human being so I call them stupid bitch and a fucking hoe everytime I see them	1	discredit	passive
4190	@thehill Hysterical woman is the new Nasty woman, we will make a hat for that.	1	stereotype	passive
4191	@MarshaBlackburn PS - take off that picture-any picture of you makes me want to puke! Any women that would side with Trump is not for any woman or their rights that they should have. You are just another lying Skank GOP white piece of trash! Your commerci	1	discredit	active
4192	@piperalex_ Unless cow tipping is classed as physical assault you should shut your fucking whore mouth, i hope you never show your face outside of whatever hole you went to hide in because frankly i would love to drop kick you off a fucking balcony xoxoxo	1	sexual_harassment	active
4193	@AnnCoulter @RazorPack65 I have them both in a dead heat for most hysterical woman ever	1	stereotype	active
4194	Everyone calls u btch, and u don't like it? Bitch like whaaat?! Who wouldnt be called bitch u wore like a whore waiting for someone to dig their dick so stfu barbie yo' nigga disagree!	1	stereotype	active
4195	my cis gay friend will say bitch all the time and usually when we're joking around I don't notice but this last weekend he got really drunk and started saying "fucking cunt" and I felt SO UNCOMFORTABLE! It wasn't directed towards women but that aggression was still there	0	0	0
4196	@greggutfeld Shut the fuck up you pussy boy!!!!	0	0	0
4197	@XnxxHotSex damm baby girl you got a nice pussy right there and be sites you pussy look morh bigger than my girl pussy	1	sexual_harassment	active
4198	With Playboi Carti saying "don't care that pussy got some milage milage" and Lil Pump saying "you're such a fucking hoe I love it"2018 is the year for loving promiscuous women	0	0	0
4199	@itsgabrielleu happens to women everywhere, not only rape but sexual abuse and pple still ask what she did to provo… https://t.co/4SnwJWGSH9	0	0	0
4200	@reubing What I find amusing is the hysterical woman sitting next to @KamalaHarris!	1	stereotype	active
4201	SWEDEN: FOUR MEN RAPE WOMAN WITH COGNITIVE ABILITY OF A 6-YEAR-OLD AND WALK FREEFour men have been charged with gross rape against a developmentally disabled woman. Yesterday they were set free. Why? The court could not prove that they knew she had a developmental disability.	0	0	0
4202	Still baffles me that Baylor's football team can rape women w literally everyone knowing (including the police) and nothing is done abt it	0	0	0
4203	@jalenramsey Lmfao shut the fuck up with your Brentwood Academy havin ass. Yall have one of the worst QBs in the league as far as TD/INT ratio go but you hate on every other quarterback.... Sit your pussy ass down and get swept by the Titans again.	1	dominance	active
4204	@AnnCoulter @DonaldJTrumpJr Check out @JasonOverstreets Tweet: !!!! Hysterical Woman-1Scumbag Swamp Creature-ZIPPY	1	stereotype	active
4205	iF yOUr PuSSy sO gOoD wHY yOu NoT pREgNAnT because i killed it stfu hoe	1	dominance	active
4206	@SeanWats Hitem with your purse you pussy	0	0	0
4207	@annmarievazja Skank man .. you got!!	0	0	0
4208	@onnyssaaa well stfu then BITCH you coming to some yeen got NO BUSINESS being in. You need to mind the business that pays you hoe	1	dominance	active
4209	@KarimahhAsi @jorgechav49 What have how many followers i have anything to do with this u dumb beach, just be quiet and stay in the kitchen i obly use twitter for news	0	0	0
4210	@tgirlmiller @realDonaldTrump Are you just upset that nobody is grabbing your skank pussy since trumps election is over. Youre an ugly gross old hag and youre also a racist pig and I hope all your children are black	1	stereotype	active
4211	MUMMY... NO bitch youll call me DADDY as you choke on my big dick! Youll call me DADDY when I bend you over and strech that cunt wide & split you in two! DADDY knows best. @rtfucker @RT4D1 @RTmutt @BrokeRTPig @RTsubby @rtsucker @RTSlutt @RTFD_ @RTPork @RTPiggyy @RTxxlslave	1	sexual_harassment	active
